DOW,35.599998,35.939999,35.00,35.110001,1127900,20.224651,-1.3763961447413633
MMM,109.400002,110.00,106.209999,106.75,3602200,37.165068,-2.422305257361879
MRK,67.900002,68.389999,67.050003,67.139999,3191800,35.806493,-1.1192974633491137
MSFT,61.049999,61.299999,59.540001,60.25,48170000,20.593127,-1.3103996938640403
PFE,40.630001,40.669998,39.43,39.599998,12543900,23.229411,-2.5350799277607714
TRV,43.150002,43.189999,42.50,42.650002,995100,28.774993,-1.158748497856385
UNH,69.449997,69.550003,68.839996,69.25,7060800,15.566748,-0.287972654628043
UTX,71.110001,71.220001,68.50,69.00,9971000,25.331876,-2.9672352275736813
VZ,51.150101,51.5001,50.000098,50.000098,5183100,22.044287,-2.248290770725943
DIS,25.880001,25.880001,25.350001,25.410002,3425600,20.529191,-1.8160702544022367
LUV,18.049999,18.110001,17.76,17.84,963100,16.971765,-1.1634294273368093
ATVI,37.26,38.499999,36.95,38.350001,14618800,2.938841,2.9253918411164817
AAPL,18.44,18.83,17.829999,17.829999,59992800,1.160031,-3.308031453362258
CSCO,17.389999,17.469999,16.879999,17.08,57053500,14.616126,-1.7826280496048403
MSFT,61.049999,61.299999,59.540001,60.25,48170000,20.593127,-1.3103996938640403
IBM,105.75,105.900002,103.82,104.129997,4840300,80.792939,-1.531917730496451
ORCL,14.20,14.21,13.24,13.35,43939900,12.259125,-5.985915492957744
AMZN,10.04,10.05,9.01,9.19,3803600,9.19,-8.466135458167328
LMT,39.799999,40.099998,39.34,39.880001,1154300,26.999754,0.20101005530176108
NOC,82.44986,83.24986,82.349863,82.999859,773400,26.43561,0.6670708719214316
GD,81.00,81.449997,80.300003,80.330002,986000,29.495818,-0.8271580246913663
HON,38.00,38.049999,37.00,37.009998,3102800,25.794704,-2.6052684210526236
MGM,29.60,29.75,29.00,29.120001,1022000,14.56,-1.6216182432432529
MAR,46.00006,46.100058,45.130067,45.34006,1197100,18.226706,-1.4347807372425092
CCL,32.400002,32.400002,31.549999,31.66,1621400,22.417675,-2.2839566491384797
RCL,24.049999,24.25,23.700001,23.780001,431000,18.934943,-1.1226528533327635
CUK,22.639999,23.08,22.639999,22.879999,4900,16.882784,1.0600707182010123
MCD,29.700001,30.08,29.65,30.00,4995700,19.997674,1.0100976090876215
SBUX,17.91,18.040001,17.450001,17.48,15358400,3.976391,-2.4008933556672236
YUM,44.000002,44.17,43.980002,44.010001,3314500,6.283212,0.022724998967046717
DRI,27.99,28.399996,27.850004,28.270005,515800,13.267932,1.00037513397643
PNRA,38.799999,38.869999,37.200001,37.799999,341800,18.90,-2.5773196540546306
TJX,35.450001,35.599998,35.200001,35.380001,4268400,7.508512,-0.1974612074058906
ROST,29.059999,29.92,29.01,29.780001,12268000,3.238036,2.4776394520866893
HD,47.650002,47.75,46.599998,47.00,6540600,34.392713,-1.3641174663539377
LOW,38.599998,38.689999,37.490002,37.619999,8707400,15.661003,-2.5388576445003945
BBY,61.150001,61.800001,60.200001,60.75,4608900,20.622832,-0.6541308151409566
WMT,50.049999,50.419998,49.029999,49.150002,5440500,37.109405,-1.798195840123791
COST,39.799999,40.099998,38.50,38.84,2678600,30.487558,-2.412057849549183
MO,47.650002,47.689999,47.049999,47.23,3886200,4.887548,-0.8814312326786551
RAI,56.400002,56.75,56.400002,56.75,3044000,2.957365,0.6205638077814242
KO,47.950001,48.099998,47.310001,47.700001,5472200,15.772096,-0.5213764229118577
TAP,46.50,46.700001,46.049999,46.060001,239000,17.03928,-0.946234408602151
PEP,46.98,46.990002,46.509998,46.990002,3067400,32.662902,0.02128991060025557
MNST,3.80,3.80,3.80,3.80,12800,0.2375,0.0
PG,75.599998,75.599998,73.809998,74.019997,5263200,24.626086,-2.0899484679880493
CL,54.959999,54.959999,54.290001,54.50,1738800,19.64926,-0.836970539246195
KMB,62.259998,62.63,62.009998,62.129997,1135600,35.844051,-0.20880341178295575
CLX,37.00,37.060001,36.700001,36.720001,411300,24.341305,-0.7567540540540447
GIS,44.369999,44.490002,44.009998,44.049999,686000,14.492184,-0.7212080396936684
K,32.200001,32.25,31.700001,32.009998,800100,20.931079,-0.5900714102462209
HSY,64.269997,64.389999,63.799999,64.00,667000,22.63026,-0.42009804357078717
TGNA,63.240002,63.400002,62.200001,63.299999,592500,40.633685,0.09487191350816647
OMC,81.739998,81.739998,79.139999,79.32,1928400,30.250401,-2.960604427712375
F,20.33,20.49,20.15,20.190001,3304900,14.040582,-0.688632562715197
HOG,48.200001,48.50,47.349998,48.200001,937500,37.692895,0.0
SWHC,0.91,0.92,0.88,0.88,42400,0.88,-3.2967032967032996
RGR,9.81,9.95,9.75,9.93,35900,6.382103,1.2232415902140592
TASR,8.46,8.55,8.31996,8.49996,166800,0.70833,0.47234042553190164
JPM,40.279999,40.470001,39.419998,39.57,6178300,25.026954,-1.7626589315456447
WFC,47.00,47.18,45.549999,45.950001,11094000,15.104965,-2.2340404255319144
BAC,61.799999,61.950001,60.049999,60.049999,12449600,20.212583,-2.831715256176622
C,47.270002,47.34,46.050001,46.450001,1024000,328.260977,-1.734717506464243
USB,24.200001,24.26,24.01,24.15,3076800,14.929803,-0.20661569394150744
GS,81.050003,81.550003,79.800003,80.800003,2578800,68.644144,-0.30845156168593846
MS,54.98,55.200001,53.380001,53.84,3568500,34.857891,-2.0734812659148663
AMTD,6.06,6.10,5.86,5.95,157000,3.946017,-1.8151815181518058
MMC,94.449997,95.199997,93.129997,93.129997,1299000,31.103292,-1.3975648935171414
AON,38.099998,38.200001,37.50,37.59,452000,29.232856,-1.338577498088047
MET,30.200001,30.50,30.16,30.290001,1531700,22.797221,0.2980132351651242
AFL,28.00,28.139999,27.290001,27.51,1506600,20.626735,-1.7499999999999942
CB,33.400002,33.48,32.990002,33.27,784800,24.702468,-0.38922752160313495
ALL,34.16,34.549999,33.700001,34.25,2031900,23.333734,0.26346604215457675
PGR,129.299995,129.650002,128.41,128.530003,3091200,7.277936,-0.5955081436778107
AIG,77.700001,78.300001,76.550001,78.100001,512600,1165.783154,0.514800508175033
NEM,21.00,21.25,20.77,20.940001,1223900,17.640666,-0.28570952380952974
NUE,50.00,50.049999,48.759998,48.950001,498000,7.899878,-2.0999979999999994
AVY,52.299999,52.50,52.00,52.130001,190200,33.850435,-0.3250439832704388
IP,41.690003,41.800004,40.500004,40.750007,2902900,25.285451,-2.2547275902090984
NKE,50.400002,50.950001,50.25,50.25,5089600,5.309983,-0.29762300406258047
T,41.599998,41.650002,40.82,41.450001,4552900,19.101161,-0.3605697288735424
ED,41.549999,41.650002,41.400002,41.549999,493500,20.254538,0.0
FE,32.099998,32.400002,32.00,32.349998,1955400,16.428412,0.7788162479013239
GE,41.650002,41.650002,40.610001,40.610001,11899600,24.729427,-2.4970010805761875
UNP,52.75,52.900002,51.880001,52.150002,1881600,9.8775,-1.1374369668246433
UPS,55.50,55.52,55.049999,55.48,914900,38.535997,-0.03603603603604167
